ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000138964	84.95003653845353	-0.007711122319474619	0.23029910587264754	-0.03348307536955341	0.9732893621630695	0.9876297904007342
ENSG00000139044	152.28119170238074	0.0025551784677092185	0.12264012904592897	0.020834766626446545	0.9833774639953778	0.9926931890613551
ENSG00000139055	9.065973707030679	-0.21729321690186268	0.21288729109724444	-1.0206960489839934	0.3073984670202476	0.5201652128048858
ENSG00000139083	876.0220588687929	-0.10248386609169188	0.10381714587196882	-0.9871574221283141	0.3235654711763789	0.5370575115744634
ENSG00000139112	154.46612598091212	-0.587228206574859	0.11256403616554436	-5.216836803108597	1.8200448138156268e-7	6.06833430424888e-6
ENSG00000139116	1116.3830522055841	-0.07802116471070208	0.130720006514773	-0.5968571054338551	0.5506027877892542	0.7338461878458998
ENSG00000139117	51.97896489456849	-0.1365964597108482	0.1539016702506553	-0.8875567073988048	0.3747792499244164	0.5886872639060512
ENSG00000139131	32.70295271316352	0.19843110384594673	0.1553715365785547	1.2771393539357927	0.2015530532367192	0.40067382902084303
ENSG00000139132	458.89765371283664	-1.064457206077313	0.18782951381683613	-5.6671456175696076	1.4519594280745429e-8	7.138726061908653e-7
ENSG00000139133	29.049356352264816	0.08062934037055343	0.13609451613050752	0.5924510602119641	0.5535485832832289	0.735624818054118
ENSG00000139144	10.758932757024382	0.019097547023997814	0.19195822909299115	0.09948803504926224	0.92075078741564	0.9619642361746116
ENSG00000139146	200.60033448396047	0.10247549578956842	0.0810297735387896	1.2646647190802354	0.20599154228518277	0.40611213499999205
ENSG00000139154	180.7871514356013	-0.0022374037768743194	0.06571400907383913	-0.034047592110234434	0.972839199665123	0.9875382214753331
ENSG00000139160	56.4683454071214	-0.4167799495043527	0.1342488393485278	-3.10453298163969	0.001905796785562747	0.013379932704967986
ENSG00000139163	382.657397121457	0.04084361476131715	0.08130910336035874	0.5023252387902971	0.6154387584103471	0.7804692462012315
ENSG00000139168	96.9350602570392	0.044245593745010636	0.11267342917327416	0.39268880045328003	0.6945493434986965	0.8331677688000644
ENSG00000139173	18.004296989372484	0.05302523553901807	0.16639149405708345	0.3186775612509787	0.749971031717598	0.8680115952353297
ENSG00000139174	24.0798253531236	0.020963004673311015	0.18338211406915322	0.11431324575855792	0.9089894827334033	0.9561070908778809
